itrial,d,method,coverage,width
12,170,naive,0.8,3.015046916262042
12,170,jackknife,0.86,3.6591737342903907
12,170,jackknife+,0.86,3.660435912333673
12,170,jackknife-mm,0.88,3.8332354122261627
12,170,CV+,0.87,3.7359332465589254
12,170,split,0.89,3.960771177095864
13,170,naive,0.87,3.078023943028881
13,170,jackknife,0.91,3.7094451179615984
13,170,jackknife+,0.91,3.708909960728046
13,170,jackknife-mm,0.92,3.8911440815041853
13,170,CV+,0.91,3.7952679501949236
13,170,split,0.91,4.036414731854548
14,170,naive,0.8,2.9079452718475007
14,170,jackknife,0.9,3.518505305013548
14,170,jackknife+,0.9,3.5227375931719616
14,170,jackknife-mm,0.92,3.6964764774035404
14,170,CV+,0.91,3.627910794666775
14,170,split,0.93,4.02113907932909
15,170,naive,0.82,3.0190214979654115
15,170,jackknife,0.88,3.598947860160876
15,170,jackknife+,0.89,3.628048135647786
15,170,jackknife-mm,0.9,3.7784281224603102
15,170,CV+,0.9,3.672728717939733
15,170,split,0.94,4.040504946564923
16,170,naive,0.81,3.0088745660455998
16,170,jackknife,0.89,3.618974022595451
16,170,jackknife+,0.89,3.6259654830528656
16,170,jackknife-mm,0.9,3.787131794180398
16,170,CV+,0.89,3.6322473645965463
16,170,split,0.88,4.106419626332083
17,170,naive,0.92,3.0258483679900614
17,170,jackknife,0.92,3.6232039924045494
17,170,jackknife+,0.92,3.618703100443115
17,170,jackknife-mm,0.93,3.8046204034449285
17,170,CV+,0.93,3.7156208291788992
17,170,split,0.93,3.9510150945651543
18,170,naive,0.87,3.119618887301309
18,170,jackknife,0.93,3.7434549806190485
18,170,jackknife+,0.93,3.744567747816867
18,170,jackknife-mm,0.93,3.9198284612783
18,170,CV+,0.93,3.8238619757943564
18,170,split,0.93,4.180337898306505
19,170,naive,0.82,3.0713153587395436
19,170,jackknife,0.9,3.6820529001965947
19,170,jackknife+,0.9,3.683927070125593
19,170,jackknife-mm,0.93,3.8653847158091565
19,170,CV+,0.91,3.8169285494479617
19,170,split,0.94,4.077635222165044
20,170,naive,0.79,3.009296755391852
20,170,jackknife,0.86,3.6467002427078388
20,170,jackknife+,0.86,3.6294076223065894
20,170,jackknife-mm,0.89,3.8331883762847063
20,170,CV+,0.89,3.764653314210552
20,170,split,0.91,4.403467599837353
21,170,naive,0.81,3.1353691213305224
21,170,jackknife,0.88,3.757727542188361
21,170,jackknife+,0.87,3.7504343059459937
21,170,jackknife-mm,0.9,3.9368071485660994
21,170,CV+,0.87,3.784610423093323
21,170,split,0.92,4.164061227924724
22,170,naive,0.82,3.0527524368108634
22,170,jackknife,0.92,3.644308315944234
22,170,jackknife+,0.92,3.6664384940099644
22,170,jackknife-mm,0.94,3.826952819407299
22,170,CV+,0.93,3.7044263687323724
22,170,split,0.92,4.309326281767486
23,170,naive,0.87,3.0592107167772666
23,170,jackknife,0.92,3.642783531766668
23,170,jackknife+,0.92,3.647640869476856
23,170,jackknife-mm,0.92,3.8189109341341236
23,170,CV+,0.92,3.8041803445231297
23,170,split,0.92,4.130842933737539
24,170,naive,0.73,2.93540350302012
24,170,jackknife,0.86,3.539543752972685
24,170,jackknife+,0.86,3.5291572732251506
24,170,jackknife-mm,0.89,3.7167542415795634
24,170,CV+,0.88,3.5806976217849855
24,170,split,0.88,3.634962055708282
25,170,naive,0.83,2.9044419885821835
25,170,jackknife,0.87,3.4933915964972844
25,170,jackknife+,0.87,3.4794921686408093
25,170,jackknife-mm,0.88,3.6594195280245883
25,170,CV+,0.87,3.507254486938093
25,170,split,0.85,3.759904995642614
26,170,naive,0.82,3.134791081449771
26,170,jackknife,0.91,3.8001890331331505
26,170,jackknife+,0.91,3.7800871565782526
26,170,jackknife-mm,0.92,3.9875813224662666
26,170,CV+,0.92,3.866904338336448
26,170,split,0.87,4.3005692285567125
27,170,naive,0.82,3.0359945467585394
27,170,jackknife,0.89,3.662813720757472
27,170,jackknife+,0.89,3.648586491505662
27,170,jackknife-mm,0.9,3.8348763555448824
27,170,CV+,0.89,3.7349942546472814
27,170,split,0.85,3.9279182137503867
28,170,naive,0.85,3.065983715886324
28,170,jackknife,0.94,3.694750618936457
28,170,jackknife+,0.94,3.68751965018331
28,170,jackknife-mm,0.95,3.869364863875187
28,170,CV+,0.94,3.75160911268611
28,170,split,0.95,4.224639947699699
29,170,naive,0.86,2.8822623784012595
29,170,jackknife,0.92,3.4854374125606564
29,170,jackknife+,0.92,3.4893574474932567
29,170,jackknife-mm,0.92,3.663735927182149
29,170,CV+,0.92,3.6003607841225875
29,170,split,0.89,3.796729607437085
30,170,naive,0.8,3.2135485341305343
30,170,jackknife,0.9,3.8802232843205324
30,170,jackknife+,0.9,3.8800232443950815
30,170,jackknife-mm,0.92,4.059793412867307
30,170,CV+,0.92,3.968969114878287
30,170,split,0.89,4.424357447882995
31,170,naive,0.82,3.1421095806460375
31,170,jackknife,0.9,3.8141039532165344
31,170,jackknife+,0.9,3.7946001785268364
31,170,jackknife-mm,0.92,3.995849648568823
31,170,CV+,0.9,3.806229139992256
31,170,split,0.88,3.956470327769975
32,170,naive,0.82,3.032832394589059
32,170,jackknife,0.89,3.6641570520670244
32,170,jackknife+,0.89,3.660264439782949
32,170,jackknife-mm,0.91,3.8513958047078933
32,170,CV+,0.9,3.7439386289843752
32,170,split,0.9,4.0196484227501506
33,170,naive,0.83,3.0257558866419787
33,170,jackknife,0.9,3.6361084193384996
33,170,jackknife+,0.9,3.6273345764399174
33,170,jackknife-mm,0.94,3.8056115871018013
33,170,CV+,0.9,3.6800471323270374
33,170,split,0.89,4.0678903832962865
34,170,naive,0.87,3.023830232943049
34,170,jackknife,0.93,3.6098927566335224
34,170,jackknife+,0.93,3.6243016021982375
34,170,jackknife-mm,0.94,3.7801996501982154
34,170,CV+,0.93,3.661053202759543
34,170,split,0.94,3.9388289913063046
35,170,naive,0.86,3.0124457315547994
35,170,jackknife,0.91,3.628134859390302
35,170,jackknife+,0.91,3.6378480377003792
35,170,jackknife-mm,0.92,3.7987744019479344
35,170,CV+,0.91,3.711693300507663
35,170,split,0.91,4.212546985992278
36,170,naive,0.84,3.066619954717646
36,170,jackknife,0.92,3.6986833225578812
36,170,jackknife+,0.92,3.7026070113872747
36,170,jackknife-mm,0.94,3.880078913562108
36,170,CV+,0.92,3.7371922853199266
36,170,split,0.91,4.44016287214913
37,170,naive,0.81,2.848202738959456
37,170,jackknife,0.88,3.418509642676837
37,170,jackknife+,0.88,3.417048906627077
37,170,jackknife-mm,0.9,3.5945226116988733
37,170,CV+,0.91,3.590361278177209
37,170,split,0.87,4.045366358206011
38,170,naive,0.89,2.9786462740629536
38,170,jackknife,0.97,3.5787464604619377
38,170,jackknife+,0.98,3.5814589491021875
38,170,jackknife-mm,1.0,3.7554561146747676
38,170,CV+,1.0,3.635038251687512
38,170,split,0.94,3.978990560820267
39,170,naive,0.84,3.175616065717297
39,170,jackknife,0.93,3.8256629227506807
39,170,jackknife+,0.93,3.827376236062634
39,170,jackknife-mm,0.94,4.018544080516201
39,170,CV+,0.94,3.9023756998089403
39,170,split,0.91,4.439795449249302
40,170,naive,0.82,2.955356552822957
40,170,jackknife,0.92,3.5973787130941433
40,170,jackknife+,0.92,3.5824094709986305
40,170,jackknife-mm,0.92,3.7697445222966373
40,170,CV+,0.92,3.6122511809387707
40,170,split,0.87,3.9567740886580687
41,170,naive,0.8,2.970099336371732
41,170,jackknife,0.88,3.575186488766785
41,170,jackknife+,0.88,3.60237124857886
41,170,jackknife-mm,0.9,3.7540037874298986
41,170,CV+,0.89,3.65635307921795
41,170,split,0.87,3.97983985783094
42,170,naive,0.81,3.077638424343357
42,170,jackknife,0.91,3.7113246125939026
42,170,jackknife+,0.91,3.713012464426299
42,170,jackknife-mm,0.93,3.899302211623801
42,170,CV+,0.92,3.814259251007489
42,170,split,0.9,3.8397721280459036
43,170,naive,0.78,2.914378279493974
43,170,jackknife,0.89,3.4776235023081004
43,170,jackknife+,0.89,3.48176091607311
43,170,jackknife-mm,0.91,3.647975762704776
43,170,CV+,0.9,3.5906952771839933
43,170,split,0.93,3.8650532216717006
44,170,naive,0.75,2.907649908515003
44,170,jackknife,0.87,3.5637711549809006
44,170,jackknife+,0.87,3.5654584098186497
44,170,jackknife-mm,0.88,3.7360621156942697
44,170,CV+,0.88,3.5993394277518087
44,170,split,0.86,4.1446385871164635
45,170,naive,0.75,2.97382643942868
45,170,jackknife,0.85,3.562864996542369
45,170,jackknife+,0.84,3.567744064996751
45,170,jackknife-mm,0.88,3.742173269117884
45,170,CV+,0.85,3.5729331702158555
45,170,split,0.88,3.755201531846011
46,170,naive,0.85,2.8355920745389325
46,170,jackknife,0.91,3.4682360738569686
46,170,jackknife+,0.91,3.4607476410370697
46,170,jackknife-mm,0.91,3.6391937095720395
46,170,CV+,0.91,3.591251134086887
46,170,split,0.95,4.035994621815217
47,170,naive,0.79,2.9968234142232295
47,170,jackknife,0.89,3.6171710910089185
47,170,jackknife+,0.89,3.6352250698803523
47,170,jackknife-mm,0.9,3.7850655757172067
47,170,CV+,0.9,3.7676403621097228
47,170,split,0.9,4.18428744544315
48,170,naive,0.84,2.992006445862842
48,170,jackknife,0.9,3.5916147816637207
48,170,jackknife+,0.9,3.582545540489663
48,170,jackknife-mm,0.92,3.7582942372756194
48,170,CV+,0.89,3.5745650165366447
48,170,split,0.91,4.012915365924816
49,170,naive,0.88,2.87161126979857
49,170,jackknife,0.95,3.4368320716997074
49,170,jackknife+,0.95,3.444228229784319
49,170,jackknife-mm,0.98,3.6056024574831764
49,170,CV+,0.96,3.516429088778856
49,170,split,0.96,3.8075938272196495
0,175,naive,0.8,2.9989614303342806
0,175,jackknife,0.85,3.6271901574420853
0,175,jackknife+,0.85,3.6442307824355202
0,175,jackknife-mm,0.87,3.8155509013116244
0,175,CV+,0.86,3.730946576725152
0,175,split,0.88,4.3070077798813635
1,175,naive,0.82,3.0100379263522563
1,175,jackknife,0.92,3.661002849631659
1,175,jackknife+,0.92,3.672669100130007
1,175,jackknife-mm,0.92,3.8313296671220876
1,175,CV+,0.92,3.740667121447766
1,175,split,0.92,4.099709035546241
2,175,naive,0.75,2.8891209725678344
2,175,jackknife,0.86,3.461604177862858
2,175,jackknife+,0.86,3.4712026125651216
2,175,jackknife-mm,0.88,3.6382324990816413
2,175,CV+,0.88,3.590204346539787
2,175,split,0.86,3.931663162785635
3,175,naive,0.81,2.9012850750477446
3,175,jackknife,0.92,3.547185894487674
3,175,jackknife+,0.92,3.5452371300488337
3,175,jackknife-mm,0.92,3.724199691360884
3,175,CV+,0.92,3.605850778886587
3,175,split,0.88,3.966233525035153
4,175,naive,0.82,3.0103681386340013
4,175,jackknife,0.87,3.6285476943657136
4,175,jackknife+,0.87,3.637250535447864
4,175,jackknife-mm,0.88,3.812969070326529
4,175,CV+,0.88,3.7416093502375407
4,175,split,0.86,3.9427818117146853
5,175,naive,0.83,3.0850117298687674
5,175,jackknife,0.9,3.7583704871059727
5,175,jackknife+,0.9,3.7540511341827054
5,175,jackknife-mm,0.9,3.9441869226549695
5,175,CV+,0.9,3.7709740904851015
5,175,split,0.93,4.4482858234034675
6,175,naive,0.86,2.927412763141281
6,175,jackknife,0.93,3.569188271524012
6,175,jackknife+,0.93,3.557795677550914
6,175,jackknife-mm,0.95,3.7515808049086017
6,175,CV+,0.94,3.6901880534824287
6,175,split,0.91,4.010047690253369
7,175,naive,0.9,3.1734830058896306
7,175,jackknife,0.95,3.829501199592546
7,175,jackknife+,0.95,3.8297751700371627
7,175,jackknife-mm,0.95,4.017793840180325
7,175,CV+,0.95,3.9181717663247144
7,175,split,0.97,4.169523867736988
8,175,naive,0.91,3.023794862683358
8,175,jackknife,0.92,3.6597556978109136
8,175,jackknife+,0.92,3.661463732579126
8,175,jackknife-mm,0.94,3.839427572541133
8,175,CV+,0.92,3.752065230230824
8,175,split,0.9,4.457118006924686
9,175,naive,0.83,3.001993495978866
9,175,jackknife,0.9,3.610173561394045
9,175,jackknife+,0.9,3.628209124935736
9,175,jackknife-mm,0.91,3.8006483723595244
9,175,CV+,0.91,3.6832546738984355
9,175,split,0.92,3.925575988937041
10,175,naive,0.79,3.000876697609347
10,175,jackknife,0.92,3.6463656964114834
10,175,jackknife+,0.93,3.644975791929556
10,175,jackknife-mm,0.97,3.832792867341404
10,175,CV+,0.93,3.7251569037776138
10,175,split,0.95,4.059918186607093
11,175,naive,0.83,2.9610397184439368
11,175,jackknife,0.9,3.590546803751599
11,175,jackknife+,0.9,3.5926765208432054
11,175,jackknife-mm,0.94,3.760931172748333
11,175,CV+,0.93,3.6221597939375685
11,175,split,0.92,3.9135355539711068
12,175,naive,0.76,2.9392462949086906
12,175,jackknife,0.89,3.5575165262026136
12,175,jackknife+,0.89,3.553841517500562
12,175,jackknife-mm,0.93,3.7319334033053444
12,175,CV+,0.9,3.6143631624449672
12,175,split,0.85,4.089663877325806
13,175,naive,0.79,2.8941142608797668
13,175,jackknife,0.86,3.482472876468084
13,175,jackknife+,0.86,3.4807224079278027
13,175,jackknife-mm,0.86,3.6586199815286897
13,175,CV+,0.86,3.550548204605432
13,175,split,0.92,3.7459734632665787
14,175,naive,0.85,3.1401343672891544
14,175,jackknife,0.91,3.8305439337843423
14,175,jackknife+,0.9,3.8272557223844204
14,175,jackknife-mm,0.93,4.0254700233567196
14,175,CV+,0.92,3.912121636102267
14,175,split,0.85,4.05337012562423
15,175,naive,0.84,2.9270648680661058
15,175,jackknife,0.92,3.5602553681499858
15,175,jackknife+,0.92,3.559873376689373
15,175,jackknife-mm,0.93,3.739587659989226
15,175,CV+,0.92,3.598450786616628
15,175,split,0.89,3.604232883387563
16,175,naive,0.83,2.948336002285202
16,175,jackknife,0.91,3.5799189604912787
16,175,jackknife+,0.91,3.5786355524456432
16,175,jackknife-mm,0.93,3.7633894389237623
16,175,CV+,0.93,3.6968862153762956
16,175,split,0.9,4.032381272008181
17,175,naive,0.8,2.8445137173306048
17,175,jackknife,0.85,3.457606033179155
17,175,jackknife+,0.85,3.469366107402104
17,175,jackknife-mm,0.87,3.625918937527757
17,175,CV+,0.85,3.541349853250434
17,175,split,0.87,4.083841524708203
18,175,naive,0.78,2.6203095274525983
18,175,jackknife,0.92,3.1770545547916127
18,175,jackknife+,0.91,3.179523600020395
18,175,jackknife-mm,0.93,3.339080214802737
18,175,CV+,0.93,3.2984593316688637
18,175,split,0.89,3.6963912151168756
19,175,naive,0.89,3.029457913196048
19,175,jackknife,0.94,3.693781866575515
19,175,jackknife+,0.94,3.681881587743387
19,175,jackknife-mm,0.94,3.8786952839487556
19,175,CV+,0.94,3.7094837980555115
19,175,split,0.92,4.133432666983725
20,175,naive,0.88,3.0005948323463416
20,175,jackknife,0.96,3.669056831633479
20,175,jackknife+,0.96,3.6593703262371826
20,175,jackknife-mm,0.97,3.847203273239245
20,175,CV+,0.96,3.78436227785028
20,175,split,0.94,4.133201310591701
21,175,naive,0.83,3.013799145881289
21,175,jackknife,0.89,3.652090442353421
21,175,jackknife+,0.89,3.636629035415068
21,175,jackknife-mm,0.91,3.8293182631731564
21,175,CV+,0.89,3.7181640918974406
21,175,split,0.94,4.255307543389221
22,175,naive,0.77,2.8681548732004165
22,175,jackknife,0.89,3.510202127557436
22,175,jackknife+,0.89,3.5037100181685408
22,175,jackknife-mm,0.9,3.6777619562198294
22,175,CV+,0.89,3.6001814530896614
22,175,split,0.88,4.1075134448693165
23,175,naive,0.82,3.106381317076055
23,175,jackknife,0.86,3.7543979363221784
23,175,jackknife+,0.87,3.7715888932672446
23,175,jackknife-mm,0.91,3.94748846354291
23,175,CV+,0.9,3.943480460863916
23,175,split,0.89,4.230221518247447
24,175,naive,0.87,2.903268575888431
24,175,jackknife,0.94,3.5187893409099087
24,175,jackknife+,0.94,3.5324127914070824
24,175,jackknife-mm,0.94,3.699560440648496
24,175,CV+,0.94,3.6533953219018396
24,175,split,0.92,4.221847827869865
25,175,naive,0.75,2.9297793422661
25,175,jackknife,0.89,3.5943268503202335
25,175,jackknife+,0.89,3.580669686679948
25,175,jackknife-mm,0.91,3.763443497384852
25,175,CV+,0.91,3.685569344698042
25,175,split,0.84,3.916853302125602
26,175,naive,0.83,2.946505195672785
26,175,jackknife,0.91,3.544426255229212
26,175,jackknife+,0.91,3.565605252209754
26,175,jackknife-mm,0.95,3.7208940023696555
26,175,CV+,0.94,3.7067323352702575
26,175,split,0.88,4.244482641496444
27,175,naive,0.77,3.0400382724221995
27,175,jackknife,0.89,3.707388150356513
27,175,jackknife+,0.89,3.684224991824035
27,175,jackknife-mm,0.91,3.8881686238756403
27,175,CV+,0.89,3.7579465006129493
27,175,split,0.89,4.2174754403639145
28,175,naive,0.88,3.0321286385541857
28,175,jackknife,0.95,3.678755081083464
28,175,jackknife+,0.95,3.6741066887330645
28,175,jackknife-mm,0.96,3.8643806324150347
28,175,CV+,0.96,3.7999718123956443
28,175,split,0.92,3.8787147707350873
29,175,naive,0.88,2.9353961509017665
29,175,jackknife,0.95,3.6101046109810695
29,175,jackknife+,0.95,3.604287360643677
29,175,jackknife-mm,0.95,3.790135471054259
29,175,CV+,0.95,3.8256488226455514
29,175,split,0.94,4.175300281074399
30,175,naive,0.82,2.986257313562385
30,175,jackknife,0.9,3.6191082222510262
30,175,jackknife+,0.9,3.6152688753621733
30,175,jackknife-mm,0.91,3.808691273191049
30,175,CV+,0.9,3.7391149565939834
30,175,split,0.87,4.205589349802767
31,175,naive,0.82,2.9598927070593977
31,175,jackknife,0.9,3.5928549338338525
31,175,jackknife+,0.9,3.5914968464294885
31,175,jackknife-mm,0.92,3.7704023225519223
31,175,CV+,0.9,3.7042769752736127
31,175,split,0.9,4.065034226180975
32,175,naive,0.87,3.006569602354887
32,175,jackknife,0.94,3.6687906455562325
32,175,jackknife+,0.94,3.678479511381931
32,175,jackknife-mm,0.94,3.8484028348492147
32,175,CV+,0.94,3.7600358713909814
32,175,split,0.9,4.189837107765587
33,175,naive,0.77,2.8917199456835756
33,175,jackknife,0.85,3.4646599159890856
33,175,jackknife+,0.85,3.4894771256796657
33,175,jackknife-mm,0.86,3.6430948479707426
33,175,CV+,0.86,3.6730316884120047
33,175,split,0.86,3.943357983948774
34,175,naive,0.76,3.0605103219230796
34,175,jackknife,0.84,3.718436751604207
34,175,jackknife+,0.84,3.724539048290473
34,175,jackknife-mm,0.86,3.8959099165449027
34,175,CV+,0.86,3.814517666906259
34,175,split,0.85,3.936986439905052
35,175,naive,0.81,2.901941954527027
35,175,jackknife,0.94,3.518550177198108
35,175,jackknife+,0.94,3.532468966627308
35,175,jackknife-mm,0.94,3.686988259304847
35,175,CV+,0.94,3.5345069690793256
35,175,split,0.88,3.971170083847976
36,175,naive,0.78,2.911728994649024
36,175,jackknife,0.84,3.563801932475427
36,175,jackknife+,0.84,3.5546993152379724
36,175,jackknife-mm,0.85,3.7415976136579534
36,175,CV+,0.84,3.586869537882157
36,175,split,0.84,3.9367003002018337
37,175,naive,0.71,2.9438388460551055
37,175,jackknife,0.81,3.566911221677421
37,175,jackknife+,0.81,3.57935847533773
37,175,jackknife-mm,0.83,3.740863567366759
37,175,CV+,0.82,3.6930487866624935
37,175,split,0.86,4.079557155351837
38,175,naive,0.86,2.9611617325127275
38,175,jackknife,0.93,3.554066811898559
38,175,jackknife+,0.93,3.561627273973714
38,175,jackknife-mm,0.94,3.7348934152403923
38,175,CV+,0.94,3.694846301848871
38,175,split,0.93,4.187077236106785
39,175,naive,0.88,3.0788358645959324
39,175,jackknife,0.96,3.7508414557590686
39,175,jackknife+,0.95,3.7493241600301435
39,175,jackknife-mm,0.97,3.931808640117643
39,175,CV+,0.96,3.7973728045644375
39,175,split,0.89,4.3164051212176
40,175,naive,0.8,2.9572000658731152
40,175,jackknife,0.9,3.5690774437177155
40,175,jackknife+,0.9,3.5813604623499145
40,175,jackknife-mm,0.92,3.7359683859822934
40,175,CV+,0.93,3.695980200675632
40,175,split,0.87,3.8058887718656407
41,175,naive,0.79,2.9143916849962794
41,175,jackknife,0.89,3.539883051451012
41,175,jackknife+,0.89,3.5401849253952395
41,175,jackknife-mm,0.9,3.712208223943732
41,175,CV+,0.9,3.636649933869089
41,175,split,0.9,3.955822534044519
42,175,naive,0.83,3.0427455068238713
42,175,jackknife,0.89,3.691366344083254
42,175,jackknife+,0.89,3.6801995427459593
42,175,jackknife-mm,0.9,3.876583353761073
42,175,CV+,0.89,3.7435680429713916
42,175,split,0.88,4.367334106689331
43,175,naive,0.84,2.9314183380678043
43,175,jackknife,0.91,3.5443674308391246
43,175,jackknife+,0.91,3.5489533916019878
43,175,jackknife-mm,0.92,3.7219592923079365
43,175,CV+,0.92,3.651238466124557
43,175,split,0.89,3.995528552578264
44,175,naive,0.76,3.112383388885655
44,175,jackknife,0.86,3.7378162409349174
44,175,jackknife+,0.86,3.7368869499292448
44,175,jackknife-mm,0.88,3.917825197874762
44,175,CV+,0.86,3.8211435430036595
44,175,split,0.86,4.1983393245470735
45,175,naive,0.91,3.0616132978904584
45,175,jackknife,0.93,3.687764753802962
45,175,jackknife+,0.93,3.6840831348820844
45,175,jackknife-mm,0.93,3.872135577768117
45,175,CV+,0.93,3.753993323193125
45,175,split,0.92,4.230720195944794
46,175,naive,0.81,2.9291631952019985
46,175,jackknife,0.86,3.5649843797710496
46,175,jackknife+,0.86,3.565786575551549
46,175,jackknife-mm,0.88,3.7476613377266075
46,175,CV+,0.88,3.6509561065733904
46,175,split,0.88,3.794695831843177
47,175,naive,0.86,3.0646561850756724
47,175,jackknife,0.92,3.7052762101757626
47,175,jackknife+,0.92,3.6980462299035217
47,175,jackknife-mm,0.93,3.8833777088736348
47,175,CV+,0.92,3.709025303599376
47,175,split,0.89,3.9723148371086308
48,175,naive,0.85,3.092264129811952
48,175,jackknife,0.92,3.7428401848738417
48,175,jackknife+,0.92,3.7384233535020046
48,175,jackknife-mm,0.94,3.9311161714288425
48,175,CV+,0.93,3.7833812480260587
48,175,split,0.92,4.311792682617225
49,175,naive,0.82,2.932478545040942
49,175,jackknife,0.88,3.573886096695353
49,175,jackknife+,0.88,3.557198137547668
49,175,jackknife-mm,0.9,3.756165096605033
49,175,CV+,0.88,3.612538392273196
49,175,split,0.93,4.00121622168706
0,180,naive,0.86,2.9578036081050296
0,180,jackknife,0.93,3.610250601678688
0,180,jackknife+,0.93,3.6104699906759343
0,180,jackknife-mm,0.93,3.791445258727487
0,180,CV+,0.93,3.6844980270799947
0,180,split,0.92,4.152968118772719
1,180,naive,0.83,3.0315798919763193
1,180,jackknife,0.93,3.695772952724671
1,180,jackknife+,0.93,3.6881649671428898
1,180,jackknife-mm,0.95,3.8793970334531505
1,180,CV+,0.93,3.804620926313751
1,180,split,0.95,4.113993884714033
2,180,naive,0.86,2.89939867469669
2,180,jackknife,0.95,3.5591642543961384
2,180,jackknife+,0.95,3.556656654520872
2,180,jackknife-mm,0.96,3.75214778690856
2,180,CV+,0.95,3.6287170973819833
2,180,split,0.89,4.059896670334122
3,180,naive,0.82,2.9601574296523205
3,180,jackknife,0.9,3.617938648288279
3,180,jackknife+,0.9,3.6205741514214624
3,180,jackknife-mm,0.93,3.8145563642423026
3,180,CV+,0.92,3.7676430055586927
3,180,split,0.91,4.151440210680334
4,180,naive,0.82,2.9949769237355595
4,180,jackknife,0.87,3.663107271374486
4,180,jackknife+,0.87,3.646662031459716
4,180,jackknife-mm,0.89,3.8496525858535504
4,180,CV+,0.87,3.7331202476137832
4,180,split,0.83,3.927576930213429
5,180,naive,0.78,2.98567355627125
5,180,jackknife,0.88,3.6204011853890807
5,180,jackknife+,0.88,3.632805049936384
5,180,jackknife-mm,0.89,3.800801399901449
5,180,CV+,0.88,3.7634407067563185
5,180,split,0.82,3.864739346067154
6,180,naive,0.81,3.037228504341919
6,180,jackknife,0.87,3.702523598015948
6,180,jackknife+,0.88,3.7007069539052435
6,180,jackknife-mm,0.91,3.8931481139120985
6,180,CV+,0.89,3.8100649490165033
6,180,split,0.91,4.253451548128738
7,180,naive,0.83,3.0178731559714738
7,180,jackknife,0.88,3.6828545907335783
7,180,jackknife+,0.88,3.6865856569266846
7,180,jackknife-mm,0.88,3.8636727615696786
7,180,CV+,0.88,3.762503716412775
7,180,split,0.9,4.271613360588748
8,180,naive,0.76,3.042649093640331
8,180,jackknife,0.83,3.749322964388497
8,180,jackknife+,0.83,3.7347130735382303
8,180,jackknife-mm,0.86,3.938275766212759
8,180,CV+,0.83,3.784849867722764
8,180,split,0.86,4.089743361611638
9,180,naive,0.83,2.845069347743414
9,180,jackknife,0.9,3.4808769125567824
9,180,jackknife+,0.9,3.4681546897864513
9,180,jackknife-mm,0.9,3.6597229931232795
9,180,CV+,0.9,3.604094366446808
9,180,split,0.89,4.158870424960011
10,180,naive,0.8,2.9020377624158806
10,180,jackknife,0.86,3.558664671840232
10,180,jackknife+,0.86,3.567470903190093
10,180,jackknife-mm,0.91,3.740989177261946
10,180,CV+,0.9,3.6946952018637735
10,180,split,0.9,3.987725813534194
11,180,naive,0.78,2.9759726876869523
11,180,jackknife,0.89,3.594344043829271
11,180,jackknife+,0.89,3.6031192977950566
11,180,jackknife-mm,0.89,3.7753772966089336
11,180,CV+,0.89,3.6847926593808755
11,180,split,0.85,3.9931664326747365
12,180,naive,0.81,2.903783166288867
12,180,jackknife,0.93,3.5676361889172568
12,180,jackknife+,0.93,3.571520269425016
12,180,jackknife-mm,0.94,3.7550956590395335
12,180,CV+,0.93,3.7349123974860463
12,180,split,0.93,4.238000295774722
13,180,naive,0.86,3.0968090395766636
13,180,jackknife,0.91,3.7750854347044096
13,180,jackknife+,0.91,3.7801518792484528
13,180,jackknife-mm,0.92,3.954637476515961
13,180,CV+,0.92,3.842492166936387
13,180,split,0.96,4.468449393583229
14,180,naive,0.85,2.962549406136323
14,180,jackknife,0.97,3.643630526249245
14,180,jackknife+,0.97,3.641437542307889
14,180,jackknife-mm,0.97,3.8343913810098065
14,180,CV+,0.97,3.7889322111588517
14,180,split,0.94,4.332848471171193
15,180,naive,0.88,2.8977266655973044
15,180,jackknife,0.93,3.55987478994958
15,180,jackknife+,0.93,3.5508936798277397
15,180,jackknife-mm,0.93,3.7337506660911215
15,180,CV+,0.93,3.5999843076892484
15,180,split,0.95,4.186269283934294
16,180,naive,0.89,3.0637655604515612
16,180,jackknife,0.95,3.780362441921277
16,180,jackknife+,0.95,3.7716106605059845
16,180,jackknife-mm,0.97,3.970644889546147
16,180,CV+,0.95,3.7993589839953184
16,180,split,0.97,4.295136270840657
17,180,naive,0.86,2.96960000270115
17,180,jackknife,0.93,3.668852027937172
17,180,jackknife+,0.93,3.6378273595154784
17,180,jackknife-mm,0.96,3.8468923070089627
17,180,CV+,0.93,3.6660982147384273
17,180,split,0.93,4.188120027808382
18,180,naive,0.86,3.0867254702126457
18,180,jackknife,0.9,3.768224061398138
18,180,jackknife+,0.9,3.7602777702851666
18,180,jackknife-mm,0.91,3.953384257006297
18,180,CV+,0.91,3.8684529367012233
18,180,split,0.91,4.030568071848965
19,180,naive,0.84,3.0378463345437585
19,180,jackknife,0.92,3.6880471954726386
19,180,jackknife+,0.92,3.7011944920214694
19,180,jackknife-mm,0.95,3.881045085692357
19,180,CV+,0.92,3.727184951203177
19,180,split,0.93,4.065127593968285
20,180,naive,0.83,3.062443319687649
20,180,jackknife,0.92,3.7698399888421927
20,180,jackknife+,0.92,3.763487211144098
20,180,jackknife-mm,0.95,3.9660249300000903
20,180,CV+,0.95,3.9325100709838923
20,180,split,0.93,4.19542254847899
21,180,naive,0.79,2.9137153096671358
21,180,jackknife,0.89,3.5197856151263687
21,180,jackknife+,0.89,3.52199000989258
21,180,jackknife-mm,0.89,3.7099977088376623
21,180,CV+,0.89,3.630126533175246
21,180,split,0.88,4.0467237472074835
